,level_0,level_0_production,index,competition_name,competition_link,competition_tabindex,discipline_link,Event number,Event,Category,Minimum,Start Time,Total Entries,Total Participants,results_link,competition_link_check,results_link_check,TotalParticipantsInt,Date,Year,Time,Status,Place,Full name,Year Of Birth,Club,Heat,Lane,Results,Points,table_first_row
185,8,345,345,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,4,200m Individual Medley,Boys 13,03:05.00,02/02/2024 10:05:00,22,22,/LeagueTable/AthleticsDisciplineResults/44525?isModal=True,1,1,22,2024-02-02 00:00:00,2024,10:05:00,Passed,9,BEN KISHINEVSKI,2011,Maccabbi Weisgal,3,7,02:47.14,282,Preliminary
186,13,345,345,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,4,200m Individual Medley,Boys 13,03:05.00,02/02/2024 10:05:00,22,22,/LeagueTable/AthleticsDisciplineResults/44525?isModal=True,1,1,22,2024-02-02 00:00:00,2024,10:05:00,Passed,14,YOTAM RAIZNER,2011,Maccabbi Weisgal,2,6,02:52.42,257,Preliminary
187,16,345,345,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,4,200m Individual Medley,Boys 13,03:05.00,02/02/2024 10:05:00,22,22,/LeagueTable/AthleticsDisciplineResults/44525?isModal=True,1,1,22,2024-02-02 00:00:00,2024,10:05:00,Passed,17,RON EZRA,2011,Maccabbi Weisgal,2,2,02:53.83,250,Preliminary
188,10,346,346,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,5,200m Individual Medley,Boys 14,02:55.00,02/02/2024 10:15:30,33,33,/LeagueTable/AthleticsDisciplineResults/44537?isModal=True,1,1,33,2024-02-02 00:00:00,2024,10:15:30,Passed,11,GILAD HOLAND,2010,Maccabbi Weisgal,3,1,02:34.87,354,Preliminary
189,27,346,346,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,5,200m Individual Medley,Boys 14,02:55.00,02/02/2024 10:15:30,33,33,/LeagueTable/AthleticsDisciplineResults/44537?isModal=True,1,1,33,2024-02-02 00:00:00,2024,10:15:30,Passed,28,ITAY PEKLRE,2010,Maccabbi Weisgal,2,2,02:52.33,257,Preliminary
190,29,346,346,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,5,200m Individual Medley,Boys 14,02:55.00,02/02/2024 10:15:30,33,33,/LeagueTable/AthleticsDisciplineResults/44537?isModal=True,1,1,33,2024-02-02 00:00:00,2024,10:15:30,Passed,30,Yahel Berihun,2010,Maccabbi Weisgal,2,1,02:53.37,252,Preliminary
191,9,347,347,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,7,50m Freestyle,Girls 12,00:37.50,02/02/2024 10:29:30,41,39,/LeagueTable/AthleticsDisciplineResults/44543?isModal=True,1,1,39,2024-02-02 00:00:00,2024,10:29:30,Passed,10,Karin Margolis,2012,Maccabbi Weisgal,3,2,00:35.07,279,Preliminary
192,10,347,347,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,7,50m Freestyle,Girls 12,00:37.50,02/02/2024 10:29:30,41,39,/LeagueTable/AthleticsDisciplineResults/44543?isModal=True,1,1,39,2024-02-02 00:00:00,2024,10:29:30,Passed,11,SAPIR KAUSHANSKY,2012,Maccabbi Weisgal,4,4,00:35.20,276,Preliminary
193,14,347,347,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,7,50m Freestyle,Girls 12,00:37.50,02/02/2024 10:29:30,41,39,/LeagueTable/AthleticsDisciplineResults/44543?isModal=True,1,1,39,2024-02-02 00:00:00,2024,10:29:30,Passed,15,Lia Goralik,2012,Maccabbi Weisgal,4,8,00:35.78,263,Preliminary
194,35,347,347,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,7,50m Freestyle,Girls 12,00:37.50,02/02/2024 10:29:30,41,39,/LeagueTable/AthleticsDisciplineResults/44543?isModal=True,1,1,39,2024-02-02 00:00:00,2024,10:29:30,Passed,36,LI - CHEN OVADEA,2012,Maccabbi Weisgal,4,3,00:49.27 NMin,100,Preliminary
195,13,348,348,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,8,50m Freestyle,Boys 12,00:35.50,02/02/2024 10:39:30,42,37,/LeagueTable/AthleticsDisciplineResults/44545?isModal=True,1,1,37,2024-02-02 00:00:00,2024,10:39:30,Passed,14,YHALI AZARZAR,2012,Maccabbi Weisgal,5,8,00:33.53,217,Preliminary
196,15,348,348,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,8,50m Freestyle,Boys 12,00:35.50,02/02/2024 10:39:30,42,37,/LeagueTable/AthleticsDisciplineResults/44545?isModal=True,1,1,37,2024-02-02 00:00:00,2024,10:39:30,Passed,16,Yahli Moshe,2012,Maccabbi Weisgal,4,5,00:33.63,215,Preliminary
197,15,350,350,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,10,50m Freestyle,Boys 13,00:34.00,02/02/2024 10:54:00,45,44,/LeagueTable/AthleticsDisciplineResults/44546?isModal=True,1,1,44,2024-02-02 00:00:00,2024,10:54:00,Passed,16,MAAYAN MAROUANI,2011,Maccabbi Weisgal,3,1,00:32.00,250,Preliminary
198,24,350,350,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,10,50m Freestyle,Boys 13,00:34.00,02/02/2024 10:54:00,45,44,/LeagueTable/AthleticsDisciplineResults/44546?isModal=True,1,1,44,2024-02-02 00:00:00,2024,10:54:00,Passed,25,RAFAEL HECHT,2011,Maccabbi Weisgal,4,7,00:33.53,217,Preliminary
199,18,351,351,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,12,50m Freestyle,Boys 14,00:33.00,02/02/2024 11:01:30,49,46,/LeagueTable/AthleticsDisciplineResults/44547?isModal=True,1,1,46,2024-02-02 00:00:00,2024,11:01:30,Passed,19,Yehonatan Nahoum,2010,Maccabbi Weisgal,4,6,00:29.51,318,Preliminary
200,3,353,353,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,14,400m Freestyle,Boys 12,05:50.00,02/02/2024 11:23:00,12,12,/LeagueTable/AthleticsDisciplineResults/44515?isModal=True,1,1,12,2024-02-02 00:00:00,2024,11:23:00,Passed,4,ron charnitsky,2012,Maccabbi Weisgal,2,3,05:16.33,302,Preliminary
201,2,354,354,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,15,400m Freestyle,Girls 13,05:45.00,02/02/2024 11:36:00,16,15,/LeagueTable/AthleticsDisciplineResults/44503?isModal=True,1,1,15,2024-02-02 00:00:00,2024,11:36:00,Passed,3,TAMAR AROUETTY,2011,Maccabbi Weisgal,2,3,05:08.17,437,Preliminary
202,12,354,354,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,15,400m Freestyle,Girls 13,05:45.00,02/02/2024 11:36:00,16,15,/LeagueTable/AthleticsDisciplineResults/44503?isModal=True,1,1,15,2024-02-02 00:00:00,2024,11:36:00,Passed,13,BAR STACHI,2011,Maccabbi Weisgal,2,9,05:36.46,336,Preliminary
203,14,355,355,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,16,400m Freestyle,Boys 13,05:35.00,02/02/2024 11:49:00,21,21,/LeagueTable/AthleticsDisciplineResults/44527?isModal=True,1,1,21,2024-02-02 00:00:00,2024,11:49:00,Passed,15,ITAY AVNY,2011,Maccabbi Weisgal,3,7,05:17.91,297,Preliminary
204,18,356,356,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,18,400m Freestyle,Boys 14,05:15.00,02/02/2024 12:08:30,26,26,/LeagueTable/AthleticsDisciplineResults/44539?isModal=True,1,1,26,2024-02-02 00:00:00,2024,12:08:30,Passed,19,DROR HASIDI,2010,Maccabbi Weisgal,2,6,05:02.15,346,Preliminary
205,1,357,357,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,19,4X100m Freestyle Relay Mix,Mix 12,00:00.00,02/02/2024 12:26:30,101,76,/LeagueTable/AthleticsDisciplineResults/44548?isModal=True,1,1,76,2024-02-02 00:00:00,2024,12:26:30,Passed,2,"ron charnitsky, ronen pesin, LIEL NIKOLAEV, OMER SHANI",,Maccabbi Weisgal,2,3,04:51.17,0,Preliminary
206,7,357,357,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,19,4X100m Freestyle Relay Mix,Mix 12,00:00.00,02/02/2024 12:26:30,101,76,/LeagueTable/AthleticsDisciplineResults/44548?isModal=True,1,1,76,2024-02-02 00:00:00,2024,12:26:30,Passed,8,"NITAY BEN YOSEF, YHALI AZARZAR, SAPIR KAUSHANSKY, Karin Margolis",,Maccabbi Weisgal,2,2,05:12.83,0,Preliminary
207,10,358,358,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,20,4X100m Freestyle Relay Mix,Mix 13-14,00:00.00,02/02/2024 12:40:30,117,88,/LeagueTable/AthleticsDisciplineResults/44550?isModal=True,1,1,88,2024-02-02 00:00:00,2024,12:40:30,Passed,11,"GILAD HOLAND, BEN KISHINEVSKI, EMILY KUKLINSKY, TAMAR AROUETTY",,Maccabbi Weisgal,3,1,04:33.25,0,Preliminary
208,16,358,358,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,20,4X100m Freestyle Relay Mix,Mix 13-14,00:00.00,02/02/2024 12:40:30,117,88,/LeagueTable/AthleticsDisciplineResults/44550?isModal=True,1,1,88,2024-02-02 00:00:00,2024,12:40:30,Passed,17,"DROR HASIDI, YUVAL ORI, BAR STACHI, Yehonatan Nahoum",,Maccabbi Weisgal,3,8,04:50.62,0,Preliminary
209,5,359,359,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,21,100m Freestyle,Girls 12,01:25.00,02/02/2024 12:58:30,48,44,/LeagueTable/AthleticsDisciplineResults/44482?isModal=True,1,1,44,2024-02-02 00:00:00,2024,12:58:30,Passed,5,LIEL NIKOLAEV,2012,Maccabbi Weisgal,5,5,01:13.52,319,Preliminary
210,17,359,359,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,21,100m Freestyle,Girls 12,01:25.00,02/02/2024 12:58:30,48,44,/LeagueTable/AthleticsDisciplineResults/44482?isModal=True,1,1,44,2024-02-02 00:00:00,2024,12:58:30,Passed,18,LI - CHEN OVADEA,2012,Maccabbi Weisgal,3,0,01:19.29,254,Preliminary
211,18,359,359,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,21,100m Freestyle,Girls 12,01:25.00,02/02/2024 12:58:30,48,44,/LeagueTable/AthleticsDisciplineResults/44482?isModal=True,1,1,44,2024-02-02 00:00:00,2024,12:58:30,Passed,19,SAPIR KAUSHANSKY,2012,Maccabbi Weisgal,4,7,01:19.47,252,Preliminary
212,24,359,359,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,21,100m Freestyle,Girls 12,01:25.00,02/02/2024 12:58:30,48,44,/LeagueTable/AthleticsDisciplineResults/44482?isModal=True,1,1,44,2024-02-02 00:00:00,2024,12:58:30,Passed,25,Lia Goralik,2012,Maccabbi Weisgal,4,9,01:21.44,234,Preliminary
213,10,360,360,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,22,100m Freestyle,Boys 12,01:20.00,02/02/2024 14:45:00,46,44,/LeagueTable/AthleticsDisciplineResults/44506?isModal=True,1,1,44,2024-02-02 00:00:00,2024,14:45:00,Passed,11,ron charnitsky,2012,Maccabbi Weisgal,5,1,01:09.92,263,Preliminary
214,14,360,360,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,22,100m Freestyle,Boys 12,01:20.00,02/02/2024 14:45:00,46,44,/LeagueTable/AthleticsDisciplineResults/44506?isModal=True,1,1,44,2024-02-02 00:00:00,2024,14:45:00,Passed,15,Yahli Moshe,2012,Maccabbi Weisgal,4,7,01:13.23,229,Preliminary
215,23,360,360,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,22,100m Freestyle,Boys 12,01:20.00,02/02/2024 14:45:00,46,44,/LeagueTable/AthleticsDisciplineResults/44506?isModal=True,1,1,44,2024-02-02 00:00:00,2024,14:45:00,Passed,24,Eitan Barak,2012,Maccabbi Weisgal,4,3,01:16.83,198,Preliminary
216,26,360,360,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,22,100m Freestyle,Boys 12,01:20.00,02/02/2024 14:45:00,46,44,/LeagueTable/AthleticsDisciplineResults/44506?isModal=True,1,1,44,2024-02-02 00:00:00,2024,14:45:00,Passed,27,Yaniv Grovman,2012,Maccabbi Weisgal,3,4,01:18.38,187,Preliminary
217,7,361,361,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,23,100m Freestyle,Girls 13,01:22.00,02/02/2024 14:57:30,38,34,/LeagueTable/AthleticsDisciplineResults/44494?isModal=True,1,1,34,2024-02-02 00:00:00,2024,14:57:30,Passed,8,TAMAR AROUETTY,2011,Maccabbi Weisgal,4,7,01:08.77,390,Preliminary
218,19,361,361,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,23,100m Freestyle,Girls 13,01:22.00,02/02/2024 14:57:30,38,34,/LeagueTable/AthleticsDisciplineResults/44494?isModal=True,1,1,34,2024-02-02 00:00:00,2024,14:57:30,Passed,20,EMILY KUKLINSKY,2011,Maccabbi Weisgal,3,4,01:14.77,303,Preliminary
219,27,361,361,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,23,100m Freestyle,Girls 13,01:22.00,02/02/2024 14:57:30,38,34,/LeagueTable/AthleticsDisciplineResults/44494?isModal=True,1,1,34,2024-02-02 00:00:00,2024,14:57:30,Passed,28,YUVAL ORI,2011,Maccabbi Weisgal,2,5,01:18.63,261,Preliminary
220,12,362,362,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,24,100m Freestyle,Boys 13,01:17.00,02/02/2024 15:07:30,53,53,/LeagueTable/AthleticsDisciplineResults/44518?isModal=True,1,1,53,2024-02-02 00:00:00,2024,15:07:30,Passed,13,BEN KISHINEVSKI,2011,Maccabbi Weisgal,6,7,01:06.02,313,Preliminary
221,35,362,362,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,24,100m Freestyle,Boys 13,01:17.00,02/02/2024 15:07:30,53,53,/LeagueTable/AthleticsDisciplineResults/44518?isModal=True,1,1,53,2024-02-02 00:00:00,2024,15:07:30,Passed,36,ITAY AVNY,2011,Maccabbi Weisgal,5,1,01:13.07,231,Preliminary
222,38,362,362,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,24,100m Freestyle,Boys 13,01:17.00,02/02/2024 15:07:30,53,53,/LeagueTable/AthleticsDisciplineResults/44518?isModal=True,1,1,53,2024-02-02 00:00:00,2024,15:07:30,Passed,39,RAFAEL HECHT,2011,Maccabbi Weisgal,5,2,01:13.58,226,Preliminary
223,46,362,362,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,24,100m Freestyle,Boys 13,01:17.00,02/02/2024 15:07:30,53,53,/LeagueTable/AthleticsDisciplineResults/44518?isModal=True,1,1,53,2024-02-02 00:00:00,2024,15:07:30,Passed,47,MATAN VIGDIRSKI,2011,Maccabbi Weisgal,3,7,01:17.49 NMin,193,Preliminary
224,5,367,367,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,30,200m Butterfly,Boys 13,03:30.00,02/02/2024 15:53:00,13,13,/LeagueTable/AthleticsDisciplineResults/44526?isModal=True,1,1,13,2024-02-02 00:00:00,2024,15:53:00,Passed,6,YOTAM RAIZNER,2011,Maccabbi Weisgal,2,6,02:54.41,239,Preliminary
225,15,368,368,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,32,200m Butterfly,Boys 14,03:10.00,02/02/2024 16:02:00,18,18,/LeagueTable/AthleticsDisciplineResults/44538?isModal=True,1,1,18,2024-02-02 00:00:00,2024,16:02:00,Passed,16,ITAY PEKLRE,2010,Maccabbi Weisgal,2,8,02:53.53,242,Preliminary
226,1,369,369,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,33,100m Breaststroke,Girls 12,01:50.00,02/02/2024 16:11:00,33,33,/LeagueTable/AthleticsDisciplineResults/44483?isModal=True,1,1,33,2024-02-02 00:00:00,2024,16:11:00,Passed,2,OMER SHANI,2012,Maccabbi Weisgal,4,5,01:31.15,320,Preliminary
227,6,369,369,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,33,100m Breaststroke,Girls 12,01:50.00,02/02/2024 16:11:00,33,33,/LeagueTable/AthleticsDisciplineResults/44483?isModal=True,1,1,33,2024-02-02 00:00:00,2024,16:11:00,Passed,7,Karin Margolis,2012,Maccabbi Weisgal,4,2,01:35.04,282,Preliminary
228,14,369,369,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,33,100m Breaststroke,Girls 12,01:50.00,02/02/2024 16:11:00,33,33,/LeagueTable/AthleticsDisciplineResults/44483?isModal=True,1,1,33,2024-02-02 00:00:00,2024,16:11:00,Passed,15,SAPIR KAUSHANSKY,2012,Maccabbi Weisgal,3,3,01:43.52,218,Preliminary
229,17,369,369,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,33,100m Breaststroke,Girls 12,01:50.00,02/02/2024 16:11:00,33,33,/LeagueTable/AthleticsDisciplineResults/44483?isModal=True,1,1,33,2024-02-02 00:00:00,2024,16:11:00,Passed,18,LI - CHEN OVADEA,2012,Maccabbi Weisgal,3,4,01:45.67,205,Preliminary
230,18,369,369,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,33,100m Breaststroke,Girls 12,01:50.00,02/02/2024 16:11:00,33,33,/LeagueTable/AthleticsDisciplineResults/44483?isModal=True,1,1,33,2024-02-02 00:00:00,2024,16:11:00,Passed,19,Lia Goralik,2012,Maccabbi Weisgal,3,8,01:46.00,203,Preliminary
231,23,369,369,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,33,100m Breaststroke,Girls 12,01:50.00,02/02/2024 16:11:00,33,33,/LeagueTable/AthleticsDisciplineResults/44483?isModal=True,1,1,33,2024-02-02 00:00:00,2024,16:11:00,Passed,24,HADAR BACHAR,2012,Maccabbi Weisgal,3,7,01:47.65,194,Preliminary
232,2,370,370,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,34,100m Breaststroke,Boys 12,01:45.00,02/02/2024 16:21:00,32,30,/LeagueTable/AthleticsDisciplineResults/44507?isModal=True,1,1,30,2024-02-02 00:00:00,2024,16:21:00,Passed,3,ronen pesin,2012,Maccabbi Weisgal,4,6,01:27.94,248,Preliminary
233,10,370,370,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,34,100m Breaststroke,Boys 12,01:45.00,02/02/2024 16:21:00,32,30,/LeagueTable/AthleticsDisciplineResults/44507?isModal=True,1,1,30,2024-02-02 00:00:00,2024,16:21:00,Passed,11,NITAY BEN YOSEF,2012,Maccabbi Weisgal,2,8,01:36.72,186,Preliminary
234,14,371,371,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,35,100m Breaststroke,Girls 13,01:45.00,02/02/2024 16:31:00,26,23,/LeagueTable/AthleticsDisciplineResults/44495?isModal=True,1,1,23,2024-02-02 00:00:00,2024,16:31:00,Passed,15,EMILY KUKLINSKY,2011,Maccabbi Weisgal,2,8,01:38.62,252,Preliminary
235,19,371,371,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,35,100m Breaststroke,Girls 13,01:45.00,02/02/2024 16:31:00,26,23,/LeagueTable/AthleticsDisciplineResults/44495?isModal=True,1,1,23,2024-02-02 00:00:00,2024,16:31:00,Passed,20,YUVAL ORI,2011,Maccabbi Weisgal,2,3,01:40.19,241,Preliminary
236,17,372,372,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,36,100m Breaststroke,Boys 13,01:40.00,02/02/2024 16:38:30,32,30,/LeagueTable/AthleticsDisciplineResults/44519?isModal=True,1,1,30,2024-02-02 00:00:00,2024,16:38:30,Passed,18,MAAYAN MAROUANI,2011,Maccabbi Weisgal,1,3,01:33.24,208,Preliminary
237,5,373,373,מוקדמות אליפות צעירים חלק א',comp.asp?compID=466,43,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10031,38,100m Breaststroke,Boys 14,01:35.00,02/02/2024 16:46:00,30,28,/LeagueTable/AthleticsDisciplineResults/44531?isModal=True,1,1,28,2024-02-02 00:00:00,2024,16:46:00,Passed,6,GILAD HOLAND,2010,Maccabbi Weisgal,3,2,01:19.36,337,Preliminary
