Gender,Age,Event,Points,Time
Male,16,200m Butterfly,17,02:04.66
Male,16,50m Backstroke,17,00:26.69
Male,16,100m Backstroke,17,00:57.71
Male,16,200m Backstroke,17,02:06.00
Male,16,200m Individual Medley,17,02:07.73
Male,16,400m Individual Medley,17,04:31.53
Male,16,50m Freestyle,16,00:23.98
Male,16,100m Freestyle,16,00:52.56
Male,16,200m Freestyle,16,01:54.86
Male,16,400m Freestyle,16,04:03.88
Male,16,800m Freestyle,16,08:26.90
Male,16,1500m Freestyle,16,16:05.80
Male,16,50m Breaststroke,16,00:30.02
Male,16,100m Breaststroke,16,01:05.42
Male,16,200m Breaststroke,16,02:21.94
Male,16,50m Butterfly,16,00:25.46
Male,16,100m Butterfly,16,00:56.26
Male,16,200m Butterfly,16,02:06.50
Male,16,50m Backstroke,16,00:27.09
Male,16,100m Backstroke,16,00:58.57
Male,16,200m Backstroke,16,02:07.86
Male,16,200m Individual Medley,16,02:09.62
Male,16,400m Individual Medley,16,04:35.55
Male,16,50m Freestyle,15,00:24.33
Male,16,100m Freestyle,15,00:53.33
Male,16,200m Freestyle,15,01:56.53
Male,16,400m Freestyle,15,04:07.44
Male,16,800m Freestyle,15,08:34.29
Male,16,1500m Freestyle,15,16:19.87
Male,16,50m Breaststroke,15,00:30.46
Male,16,100m Breaststroke,15,01:06.37
Male,16,200m Breaststroke,15,02:24.01
Male,16,50m Butterfly,15,00:25.83
Male,16,100m Butterfly,15,00:57.08
Male,16,200m Butterfly,15,02:08.35
Male,16,50m Backstroke,15,00:27.48
Male,16,100m Backstroke,15,00:59.42
Male,16,200m Backstroke,15,02:09.73
Male,16,200m Individual Medley,15,02:11.50
Male,16,400m Individual Medley,15,04:39.56
Male,16,50m Freestyle,14,00:24.68
Male,16,100m Freestyle,14,00:54.09
Male,16,200m Freestyle,14,01:58.20
Male,16,400m Freestyle,14,04:10.99
Male,16,800m Freestyle,14,08:41.67
Male,16,1500m Freestyle,14,16:33.93
Male,16,50m Breaststroke,14,00:30.90
Male,16,100m Breaststroke,14,01:07.32
Male,16,200m Breaststroke,14,02:26.08
Male,16,50m Butterfly,14,00:26.20
Male,16,100m Butterfly,14,00:57.90
Male,16,200m Butterfly,14,02:10.19
Male,16,50m Backstroke,14,00:27.88
Male,16,100m Backstroke,14,01:00.27
Male,16,200m Backstroke,14,02:11.59
Male,16,200m Individual Medley,14,02:13.39
Male,16,400m Individual Medley,14,04:43.57
Male,16,50m Freestyle,13,00:25.03
Male,16,100m Freestyle,13,00:54.86
Male,16,200m Freestyle,13,01:59.87
Male,16,400m Freestyle,13,04:14.54
Male,16,800m Freestyle,13,08:49.05
Male,16,1500m Freestyle,13,16:48.00
Male,16,50m Breaststroke,13,00:31.34
Male,16,100m Breaststroke,13,01:08.27
Male,16,200m Breaststroke,13,02:28.15
Male,16,50m Butterfly,13,00:26.57
Male,16,100m Butterfly,13,00:58.72
Male,16,200m Butterfly,13,02:12.03
Male,16,50m Backstroke,13,00:28.27
Male,16,100m Backstroke,13,01:01.12
Male,16,200m Backstroke,13,02:13.45
Male,16,200m Individual Medley,13,02:15.28
Male,16,400m Individual Medley,13,04:47.58
Male,16,50m Freestyle,12,00:25.38
Male,16,100m Freestyle,12,00:55.62
Male,16,200m Freestyle,12,02:01.55
Male,16,400m Freestyle,12,04:18.09
Male,16,800m Freestyle,12,08:56.43
Male,16,1500m Freestyle,12,17:02.06
Male,16,50m Breaststroke,12,00:31.77
Male,16,100m Breaststroke,12,01:09.23
Male,16,200m Breaststroke,12,02:30.21
Male,16,50m Butterfly,12,00:26.94
Male,16,100m Butterfly,12,00:59.54
Male,16,200m Butterfly,12,02:13.87
Male,16,50m Backstroke,12,00:28.67
Male,16,100m Backstroke,12,01:01.98
Male,16,200m Backstroke,12,02:15.31
Male,16,200m Individual Medley,12,02:17.17
Male,16,400m Individual Medley,12,04:51.60
Male,16,50m Freestyle,11,00:25.72
Male,16,100m Freestyle,11,00:56.39
Male,16,200m Freestyle,11,02:03.22
Male,16,400m Freestyle,11,04:21.64
Male,16,800m Freestyle,11,09:03.81
Male,16,1500m Freestyle,11,17:16.13
Male,16,50m Breaststroke,11,00:32.21
Male,16,100m Breaststroke,11,01:10.18
Male,16,200m Breaststroke,11,02:32.28
Male,16,50m Butterfly,11,00:27.32
Male,16,100m Butterfly,11,01:00.36
Male,16,200m Butterfly,11,02:15.72
Male,16,50m Backstroke,11,00:29.06
Male,16,100m Backstroke,11,01:02.83
Male,16,200m Backstroke,11,02:17.17
Male,16,200m Individual Medley,11,02:19.05
Male,16,400m Individual Medley,11,04:55.61
Male,16,50m Freestyle,10,00:26.07
Male,16,100m Freestyle,10,00:57.15
Male,16,200m Freestyle,10,02:04.89
Male,16,400m Freestyle,10,04:25.19
Male,16,800m Freestyle,10,09:11.20
Male,16,1500m Freestyle,10,17:30.19
Male,16,50m Breaststroke,10,00:32.65
Male,16,100m Breaststroke,10,01:11.13
Male,16,200m Breaststroke,10,02:34.35
Male,16,50m Butterfly,10,00:27.69
Male,16,100m Butterfly,10,01:01.17
Male,16,200m Butterfly,10,02:17.56
Male,16,50m Backstroke,10,00:29.46
Male,16,100m Backstroke,10,01:03.68
Male,16,200m Backstroke,10,02:19.04
Male,16,200m Individual Medley,10,02:20.94
Male,16,400m Individual Medley,10,04:59.62
Male,16,50m Freestyle,9,00:26.42
Male,16,100m Freestyle,9,00:57.92
Male,16,200m Freestyle,9,02:06.56
Male,16,400m Freestyle,9,04:28.75
Male,16,800m Freestyle,9,09:18.58
Male,16,1500m Freestyle,9,17:44.26
Male,16,50m Breaststroke,9,00:33.09
Male,16,100m Breaststroke,9,01:12.08
Male,16,200m Breaststroke,9,02:36.41
Male,16,50m Butterfly,9,00:28.06
Male,16,100m Butterfly,9,01:01.99
Male,16,200m Butterfly,9,02:19.40
Male,16,50m Backstroke,9,00:29.85
Male,16,100m Backstroke,9,01:04.54
Male,16,200m Backstroke,9,02:20.90
Male,16,200m Individual Medley,9,02:22.83
Male,16,400m Individual Medley,9,05:03.64
Male,16,50m Freestyle,8,00:26.77
Male,16,100m Freestyle,8,00:58.68
Male,16,200m Freestyle,8,02:08.24
Male,16,400m Freestyle,8,04:32.30
Male,16,800m Freestyle,8,09:25.96
Male,16,1500m Freestyle,8,17:58.32
Male,16,50m Breaststroke,8,00:33.52
Male,16,100m Breaststroke,8,01:13.04
Male,16,200m Breaststroke,8,02:38.48
Male,16,50m Butterfly,8,00:28.43
Male,16,100m Butterfly,8,01:02.81
Male,16,200m Butterfly,8,02:21.24
Male,16,50m Backstroke,8,00:30.25
Male,16,100m Backstroke,8,01:05.39
Male,16,200m Backstroke,8,02:22.76
Male,16,200m Individual Medley,8,02:24.72
Male,16,400m Individual Medley,8,05:07.65
Male,16,50m Freestyle,7,00:27.12
Male,16,100m Freestyle,7,00:59.45
Male,16,200m Freestyle,7,02:09.91
Male,16,400m Freestyle,7,04:35.85
Male,16,800m Freestyle,7,09:33.34
Male,16,1500m Freestyle,7,18:12.39
Male,16,50m Breaststroke,7,00:33.96
Male,16,100m Breaststroke,7,01:13.99
Male,16,200m Breaststroke,7,02:40.55
Male,16,50m Butterfly,7,00:28.80
Male,16,100m Butterfly,7,01:03.63
Male,16,200m Butterfly,7,02:23.09
Male,16,50m Backstroke,7,00:30.64
Male,16,100m Backstroke,7,01:06.24
Male,16,200m Backstroke,7,02:24.62
Male,16,200m Individual Medley,7,02:26.60
Male,16,400m Individual Medley,7,05:11.66
Male,16,50m Freestyle,6,00:27.47
Male,16,100m Freestyle,6,01:00.22
Male,16,200m Freestyle,6,02:11.58
Male,16,400m Freestyle,6,04:39.40
Male,16,800m Freestyle,6,09:40.73
Male,16,1500m Freestyle,6,18:26.45
Male,16,50m Breaststroke,6,00:34.40
Male,16,100m Breaststroke,6,01:14.94
Male,16,200m Breaststroke,6,02:42.62
Male,16,50m Butterfly,6,00:29.17
Male,16,100m Butterfly,6,01:04.45
Male,16,200m Butterfly,6,02:24.93
Male,16,50m Backstroke,6,00:31.03
Male,16,100m Backstroke,6,01:07.09
Male,16,200m Backstroke,6,02:26.49
Male,16,200m Individual Medley,6,02:28.49
Male,16,400m Individual Medley,6,05:15.67
Male,16,50m Freestyle,5,00:27.82
Male,16,100m Freestyle,5,01:00.98
Male,16,200m Freestyle,5,02:13.25
Male,16,400m Freestyle,5,04:42.95
Male,16,800m Freestyle,5,09:48.11
Male,16,1500m Freestyle,5,18:40.52
Male,16,50m Breaststroke,5,00:34.83
Male,16,100m Breaststroke,5,01:15.89
Male,16,200m Breaststroke,5,02:44.68
Male,16,50m Butterfly,5,00:29.54
Male,16,100m Butterfly,5,01:05.27
Male,16,200m Butterfly,5,02:26.77
Male,16,50m Backstroke,5,00:31.43
Male,16,100m Backstroke,5,01:07.95
Male,16,200m Backstroke,5,02:28.35
Male,16,200m Individual Medley,5,02:30.38
Male,16,400m Individual Medley,5,05:19.69
Male,16,50m Freestyle,4,00:28.17
Male,16,100m Freestyle,4,01:01.75
Male,16,200m Freestyle,4,02:14.93
Male,16,400m Freestyle,4,04:46.50
Male,16,800m Freestyle,4,09:55.49
Male,16,1500m Freestyle,4,18:54.58
Male,16,50m Breaststroke,4,00:35.27
Male,16,100m Breaststroke,4,01:16.85
Male,16,200m Breaststroke,4,02:46.75
Male,16,50m Butterfly,4,00:29.91
Male,16,100m Butterfly,4,01:06.09
Male,16,200m Butterfly,4,02:28.61
Male,16,50m Backstroke,4,00:31.82
Male,16,100m Backstroke,4,01:08.80
Male,16,200m Backstroke,4,02:30.21
Male,16,200m Individual Medley,4,02:32.27
Male,16,400m Individual Medley,4,05:23.70
Male,16,50m Freestyle,3,00:28.52
Male,16,100m Freestyle,3,01:02.51
Male,16,200m Freestyle,3,02:16.60
Male,16,400m Freestyle,3,04:50.06
Male,16,800m Freestyle,3,10:02.87
Male,16,1500m Freestyle,3,19:08.65
Male,16,50m Breaststroke,3,00:35.71
Male,16,100m Breaststroke,3,01:17.80
Male,16,200m Breaststroke,3,02:48.82
Male,16,50m Butterfly,3,00:30.28
Male,16,100m Butterfly,3,01:06.91
Male,16,200m Butterfly,3,02:30.45
Male,16,50m Backstroke,3,00:32.22
Male,16,100m Backstroke,3,01:09.65
Male,16,200m Backstroke,3,02:32.07
Male,16,200m Individual Medley,3,02:34.15
Male,16,400m Individual Medley,3,05:27.71
Male,16,50m Freestyle,2,00:28.87
Male,16,100m Freestyle,2,01:03.28
Male,16,200m Freestyle,2,02:18.27
Male,16,400m Freestyle,2,04:53.61
Male,16,800m Freestyle,2,10:10.25
Male,16,1500m Freestyle,2,19:22.71
Male,16,50m Breaststroke,2,00:36.15
Male,16,100m Breaststroke,2,01:18.75
Male,16,200m Breaststroke,2,02:50.88
Male,16,50m Butterfly,2,00:30.65
Male,16,100m Butterfly,2,01:07.73
Male,16,200m Butterfly,2,02:32.30
Male,16,50m Backstroke,2,00:32.61
Male,16,100m Backstroke,2,01:10.51
Male,16,200m Backstroke,2,02:33.93
Male,16,200m Individual Medley,2,02:36.04
Male,16,400m Individual Medley,2,05:31.72
Male,16,50m Freestyle,1,00:29.22
Male,16,100m Freestyle,1,01:04.04
Male,16,200m Freestyle,1,02:19.95
Male,16,400m Freestyle,1,04:57.16
Male,16,800m Freestyle,1,10:17.64
Male,16,1500m Freestyle,1,19:36.78
Male,16,50m Breaststroke,1,00:36.58
Male,16,100m Breaststroke,1,01:19.71
Male,16,200m Breaststroke,1,02:52.95
Male,16,50m Butterfly,1,00:31.02
Male,16,100m Butterfly,1,01:08.55
Male,16,200m Butterfly,1,02:34.14
Male,16,50m Backstroke,1,00:33.01
Male,16,100m Backstroke,1,01:11.36
Male,16,200m Backstroke,1,02:35.80
Male,16,200m Individual Medley,1,02:37.93
Male,16,400m Individual Medley,1,05:35.74
Male,17,50m Freestyle,20,00:22.27
Male,17,100m Freestyle,20,00:48.81
Male,17,200m Freestyle,20,01:46.99
Male,17,400m Freestyle,20,03:46.57
Male,17,800m Freestyle,20,07:48.95
Male,17,1500m Freestyle,20,14:55.76
Male,17,50m Breaststroke,20,00:27.63
Male,17,100m Breaststroke,20,01:00.73
Male,17,200m Breaststroke,20,02:11.39
Male,17,50m Butterfly,20,00:23.72
Male,17,100m Butterfly,20,00:52.68
Male,17,200m Butterfly,20,01:57.25
Male,17,50m Backstroke,20,00:25.11
Male,17,100m Backstroke,20,00:54.18
Male,17,200m Backstroke,20,01:58.81
Male,17,200m Individual Medley,20,02:00.36
Male,17,400m Individual Medley,20,04:16.09
Male,17,50m Freestyle,19,00:22.62
Male,17,100m Freestyle,19,00:49.57
Male,17,200m Freestyle,19,01:48.65
Male,17,400m Freestyle,19,03:50.08
Male,17,800m Freestyle,19,07:56.20
Male,17,1500m Freestyle,19,15:09.61
Male,17,50m Breaststroke,19,00:28.05
Male,17,100m Breaststroke,19,01:01.67
Male,17,200m Breaststroke,19,02:13.42
Male,17,50m Butterfly,19,00:24.08
Male,17,100m Butterfly,19,00:53.50
Male,17,200m Butterfly,19,01:59.07
Male,17,50m Backstroke,19,00:25.50
Male,17,100m Backstroke,19,00:55.02
Male,17,200m Backstroke,19,02:00.64
Male,17,200m Individual Medley,19,02:02.22
Male,17,400m Individual Medley,19,04:20.05
Male,17,50m Freestyle,18,00:22.96
Male,17,100m Freestyle,18,00:50.32
Male,17,200m Freestyle,18,01:50.30
Male,17,400m Freestyle,18,03:53.58
Male,17,800m Freestyle,18,08:03.45
Male,17,1500m Freestyle,18,15:23.46
Male,17,50m Breaststroke,18,00:28.48
Male,17,100m Breaststroke,18,01:02.61
Male,17,200m Breaststroke,18,02:15.45
Male,17,50m Butterfly,18,00:24.45
Male,17,100m Butterfly,18,00:54.31
Male,17,200m Butterfly,18,02:00.88
Male,17,50m Backstroke,18,00:25.89
Male,17,100m Backstroke,18,00:55.86
Male,17,200m Backstroke,18,02:02.48
Male,17,200m Individual Medley,18,02:04.08
Male,17,400m Individual Medley,18,04:24.01
Male,17,50m Freestyle,17,00:23.30
Male,17,100m Freestyle,17,00:51.07
Male,17,200m Freestyle,17,01:51.95
Male,17,400m Freestyle,17,03:57.08
Male,17,800m Freestyle,17,08:10.70
Male,17,1500m Freestyle,17,15:37.31
Male,17,50m Breaststroke,17,00:28.91
Male,17,100m Breaststroke,17,01:03.55
Male,17,200m Breaststroke,17,02:17.48
Male,17,50m Butterfly,17,00:24.82
Male,17,100m Butterfly,17,00:55.12
Male,17,200m Butterfly,17,02:02.69
Male,17,50m Backstroke,17,00:26.28
Male,17,100m Backstroke,17,00:56.70
Male,17,200m Backstroke,17,02:04.32
Male,17,200m Individual Medley,17,02:05.94
Male,17,400m Individual Medley,17,04:27.97
Male,17,50m Freestyle,16,00:23.65
Male,17,100m Freestyle,16,00:51.83
Male,17,200m Freestyle,16,01:53.61
Male,17,400m Freestyle,16,04:00.59
Male,17,800m Freestyle,16,08:17.95
Male,17,1500m Freestyle,16,15:51.16
Male,17,50m Breaststroke,16,00:29.33
Male,17,100m Breaststroke,16,01:04.49
Male,17,200m Breaststroke,16,02:19.51
Male,17,50m Butterfly,16,00:25.18
Male,17,100m Butterfly,16,00:55.94
Male,17,200m Butterfly,16,02:04.51
Male,17,50m Backstroke,16,00:26.67
Male,17,100m Backstroke,16,00:57.54
Male,17,200m Backstroke,16,02:06.15
Male,17,200m Individual Medley,16,02:07.80
Male,17,400m Individual Medley,16,04:31.93
Male,17,50m Freestyle,15,00:23.99
Male,17,100m Freestyle,15,00:52.58
Male,17,200m Freestyle,15,01:55.26
Male,17,400m Freestyle,15,04:04.09
Male,17,800m Freestyle,15,08:25.21
Male,17,1500m Freestyle,15,16:05.02
Male,17,50m Breaststroke,15,00:29.76
Male,17,100m Breaststroke,15,01:05.43
Male,17,200m Breaststroke,15,02:21.55
Male,17,50m Butterfly,15,00:25.55
Male,17,100m Butterfly,15,00:56.75
Male,17,200m Butterfly,15,02:06.32
Male,17,50m Backstroke,15,00:27.06
Male,17,100m Backstroke,15,00:58.37
Male,17,200m Backstroke,15,02:07.99
Male,17,200m Individual Medley,15,02:09.66
Male,17,400m Individual Medley,15,04:35.89
Male,17,50m Freestyle,14,00:24.34
Male,17,100m Freestyle,14,00:53.34
Male,17,200m Freestyle,14,01:56.92
Male,17,400m Freestyle,14,04:07.59
Male,17,800m Freestyle,14,08:32.46
Male,17,1500m Freestyle,14,16:18.87
Male,17,50m Breaststroke,14,00:30.19
Male,17,100m Breaststroke,14,01:06.37
Male,17,200m Breaststroke,14,02:23.58
Male,17,50m Butterfly,14,00:25.92
Male,17,100m Butterfly,14,00:57.57
Male,17,200m Butterfly,14,02:08.13
Male,17,50m Backstroke,14,00:27.44
Male,17,100m Backstroke,14,00:59.21
Male,17,200m Backstroke,14,02:09.83
Male,17,200m Individual Medley,14,02:11.52
Male,17,400m Individual Medley,14,04:39.85
Male,17,50m Freestyle,13,00:24.68
Male,17,100m Freestyle,13,00:54.09
Male,17,200m Freestyle,13,01:58.57
Male,17,400m Freestyle,13,04:11.10
Male,17,800m Freestyle,13,08:39.71
Male,17,1500m Freestyle,13,16:32.72
Male,17,50m Breaststroke,13,00:30.62
Male,17,100m Breaststroke,13,01:07.31
Male,17,200m Breaststroke,13,02:25.61
Male,17,50m Butterfly,13,00:26.28
Male,17,100m Butterfly,13,00:58.38
Male,17,200m Butterfly,13,02:09.95
Male,17,50m Backstroke,13,00:27.83
Male,17,100m Backstroke,13,01:00.05
Male,17,200m Backstroke,13,02:11.67
Male,17,200m Individual Medley,13,02:13.39
Male,17,400m Individual Medley,13,04:43.81
Male,17,50m Freestyle,12,00:25.03
Male,17,100m Freestyle,12,00:54.85
Male,17,200m Freestyle,12,02:00.23
Male,17,400m Freestyle,12,04:14.60
Male,17,800m Freestyle,12,08:46.96
Male,17,1500m Freestyle,12,16:46.57
Male,17,50m Breaststroke,12,00:31.04
Male,17,100m Breaststroke,12,01:08.24
Male,17,200m Breaststroke,12,02:27.64
Male,17,50m Butterfly,12,00:26.65
Male,17,100m Butterfly,12,00:59.20
Male,17,200m Butterfly,12,02:11.76
Male,17,50m Backstroke,12,00:28.22
Male,17,100m Backstroke,12,01:00.89
Male,17,200m Backstroke,12,02:13.50
Male,17,200m Individual Medley,12,02:15.25
Male,17,400m Individual Medley,12,04:47.77
Male,17,50m Freestyle,11,00:25.37
Male,17,100m Freestyle,11,00:55.60
Male,17,200m Freestyle,11,02:01.88
Male,17,400m Freestyle,11,04:18.11
Male,17,800m Freestyle,11,08:54.21
Male,17,1500m Freestyle,11,17:00.42
Male,17,50m Breaststroke,11,00:31.47
Male,17,100m Breaststroke,11,01:09.18
Male,17,200m Breaststroke,11,02:29.67
Male,17,50m Butterfly,11,00:27.02
Male,17,100m Butterfly,11,01:00.01
Male,17,200m Butterfly,11,02:13.57
Male,17,50m Backstroke,11,00:28.61
Male,17,100m Backstroke,11,01:01.73
Male,17,200m Backstroke,11,02:15.34
Male,17,200m Individual Medley,11,02:17.11
Male,17,400m Individual Medley,11,04:51.73
Male,17,50m Freestyle,10,00:25.72
Male,17,100m Freestyle,10,00:56.36
Male,17,200m Freestyle,10,02:03.54
Male,17,400m Freestyle,10,04:21.61
Male,17,800m Freestyle,10,09:01.46
Male,17,1500m Freestyle,10,17:14.28
Male,17,50m Breaststroke,10,00:31.90
Male,17,100m Breaststroke,10,01:10.12
Male,17,200m Breaststroke,10,02:31.70
Male,17,50m Butterfly,10,00:27.38
Male,17,100m Butterfly,10,01:00.83
Male,17,200m Butterfly,10,02:15.39
Male,17,50m Backstroke,10,00:29.00
Male,17,100m Backstroke,10,01:02.56
Male,17,200m Backstroke,10,02:17.18
Male,17,200m Individual Medley,10,02:18.97
Male,17,400m Individual Medley,10,04:55.69
Male,17,50m Freestyle,9,00:26.06
Male,17,100m Freestyle,9,00:57.11
Male,17,200m Freestyle,9,02:05.19
Male,17,400m Freestyle,9,04:25.11
Male,17,800m Freestyle,9,09:08.72
Male,17,1500m Freestyle,9,17:28.13
Male,17,50m Breaststroke,9,00:32.32
Male,17,100m Breaststroke,9,01:11.06
Male,17,200m Breaststroke,9,02:33.74
Male,17,50m Butterfly,9,00:27.75
Male,17,100m Butterfly,9,01:01.64
Male,17,200m Butterfly,9,02:17.20
Male,17,50m Backstroke,9,00:29.39
Male,17,100m Backstroke,9,01:03.40
Male,17,200m Backstroke,9,02:19.01
Male,17,200m Individual Medley,9,02:20.83
Male,17,400m Individual Medley,9,04:59.65
Male,17,50m Freestyle,8,00:26.40
Male,17,100m Freestyle,8,00:57.87
Male,17,200m Freestyle,8,02:06.84
Male,17,400m Freestyle,8,04:28.62
Male,17,800m Freestyle,8,09:15.97
Male,17,1500m Freestyle,8,17:41.98
Male,17,50m Breaststroke,8,00:32.75
Male,17,100m Breaststroke,8,01:12.00
Male,17,200m Breaststroke,8,02:35.77
Male,17,50m Butterfly,8,00:28.12
Male,17,100m Butterfly,8,01:02.46
Male,17,200m Butterfly,8,02:19.01
Male,17,50m Backstroke,8,00:29.77
Male,17,100m Backstroke,8,01:04.24
Male,17,200m Backstroke,8,02:20.85
Male,17,200m Individual Medley,8,02:22.69
Male,17,400m Individual Medley,8,05:03.61
Male,17,50m Freestyle,7,00:26.75
Male,17,100m Freestyle,7,00:58.62
Male,17,200m Freestyle,7,02:08.50
Male,17,400m Freestyle,7,04:32.12
Male,17,800m Freestyle,7,09:23.22
Male,17,1500m Freestyle,7,17:55.83
Male,17,50m Breaststroke,7,00:33.18
Male,17,100m Breaststroke,7,01:12.94
Male,17,200m Breaststroke,7,02:37.80
Male,17,50m Butterfly,7,00:28.48
Male,17,100m Butterfly,7,01:03.27
Male,17,200m Butterfly,7,02:20.83
Male,17,50m Backstroke,7,00:30.16
Male,17,100m Backstroke,7,01:05.08
Male,17,200m Backstroke,7,02:22.69
Male,17,200m Individual Medley,7,02:24.55
Male,17,400m Individual Medley,7,05:07.57
Male,17,50m Freestyle,6,00:27.09
Male,17,100m Freestyle,6,00:59.38
Male,17,200m Freestyle,6,02:10.15
Male,17,400m Freestyle,6,04:35.62
Male,17,800m Freestyle,6,09:30.47
Male,17,1500m Freestyle,6,18:09.68
Male,17,50m Breaststroke,6,00:33.61
Male,17,100m Breaststroke,6,01:13.88
Male,17,200m Breaststroke,6,02:39.83
Male,17,50m Butterfly,6,00:28.85
Male,17,100m Butterfly,6,01:04.09
Male,17,200m Butterfly,6,02:22.64
Male,17,50m Backstroke,6,00:30.55
Male,17,100m Backstroke,6,01:05.91
Male,17,200m Backstroke,6,02:24.53
Male,17,200m Individual Medley,6,02:26.41
Male,17,400m Individual Medley,6,05:11.53
Male,17,50m Freestyle,5,00:27.44
Male,17,100m Freestyle,5,01:00.13
Male,17,200m Freestyle,5,02:11.81
Male,17,400m Freestyle,5,04:39.13
Male,17,800m Freestyle,5,09:37.72
Male,17,1500m Freestyle,5,18:23.53
Male,17,50m Breaststroke,5,00:34.03
Male,17,100m Breaststroke,5,01:14.82
Male,17,200m Breaststroke,5,02:41.86
Male,17,50m Butterfly,5,00:29.22
Male,17,100m Butterfly,5,01:04.90
Male,17,200m Butterfly,5,02:24.45
Male,17,50m Backstroke,5,00:30.94
Male,17,100m Backstroke,5,01:06.75
Male,17,200m Backstroke,5,02:26.36
Male,17,200m Individual Medley,5,02:28.28
Male,17,400m Individual Medley,5,05:15.49
Male,17,50m Freestyle,4,00:27.78
Male,17,100m Freestyle,4,01:00.89
Male,17,200m Freestyle,4,02:13.46
Male,17,400m Freestyle,4,04:42.63
Male,17,800m Freestyle,4,09:44.97
Male,17,1500m Freestyle,4,18:37.39
Male,17,50m Breaststroke,4,00:34.46
Male,17,100m Breaststroke,4,01:15.76
Male,17,200m Breaststroke,4,02:43.89
Male,17,50m Butterfly,4,00:29.58
Male,17,100m Butterfly,4,01:05.72
Male,17,200m Butterfly,4,02:26.26
Male,17,50m Backstroke,4,00:31.33
Male,17,100m Backstroke,4,01:07.59
Male,17,200m Backstroke,4,02:28.20
Male,17,200m Individual Medley,4,02:30.14
Male,17,400m Individual Medley,4,05:19.45
Male,17,50m Freestyle,3,00:28.13
Male,17,100m Freestyle,3,01:01.64
Male,17,200m Freestyle,3,02:15.12
Male,17,400m Freestyle,3,04:46.14
Male,17,800m Freestyle,3,09:52.23
Male,17,1500m Freestyle,3,18:51.24
Male,17,50m Breaststroke,3,00:34.89
Male,17,100m Breaststroke,3,01:16.70
Male,17,200m Breaststroke,3,02:45.93
Male,17,50m Butterfly,3,00:29.95
Male,17,100m Butterfly,3,01:06.53
Male,17,200m Butterfly,3,02:28.08
Male,17,50m Backstroke,3,00:31.72
Male,17,100m Backstroke,3,01:08.43
Male,17,200m Backstroke,3,02:30.04
Male,17,200m Individual Medley,3,02:32.00
Male,17,400m Individual Medley,3,05:23.41
Male,17,50m Freestyle,2,00:28.47
Male,17,100m Freestyle,2,01:02.40
Male,17,200m Freestyle,2,02:16.77
Male,17,400m Freestyle,2,04:49.64
Male,17,800m Freestyle,2,09:59.48
Male,17,1500m Freestyle,2,19:05.09
Male,17,50m Breaststroke,2,00:35.32
Male,17,100m Breaststroke,2,01:17.64
Male,17,200m Breaststroke,2,02:47.96
Male,17,50m Butterfly,2,00:30.32
Male,17,100m Butterfly,2,01:07.34
Male,17,200m Butterfly,2,02:29.89
Male,17,50m Backstroke,2,00:32.10
